xmin,xmax,clr_score,reg_socre
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
0.0,0.87,0.9998694062232971,0.9998694062232971
0.0,0.99,0.9998694062232971,0.9998694062232971
