xmin,xmax,clr_score,reg_socre
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
0.0,0.87,0.9999959468841553,0.9999959468841553
0.0,0.99,0.9999959468841553,0.9999959468841553
