xmin,xmax,clr_score,reg_socre
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
0.0,0.87,0.9998810887336731,0.9998810887336731
0.0,0.99,0.9998810887336731,0.9998810887336731
