xmin,xmax,clr_score,reg_socre
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
0.0,0.87,0.9992904663085938,0.9992904663085938
0.0,0.99,0.9998300075531006,0.9998300075531006
